DOMAIN_ID,REPORT_SPECIES_ID,SECTION_ID,NAME
1,1301,61177,545
1,1301,61178,547
1,1301,61179,550
1,1301,61180,551
1,1301,61181,552
1,1301,61182,553
1,1301,61183,555
1,1301,61184,556
1,1301,61185,557
1,1301,61186,558
1,1301,61187,560
1,1301,61188,562
1,1301,61189,566
1,1301,61190,567
1,1301,61191,611
1,1301,61192,613
1,1301,61193,616
1,1301,61194,621
1,1301,61195,650
1,1301,61196,652
1,1301,61197,653
1,1301,61198,656
1,1301,61199,659
1,1301,61200,660
1,1301,61201,662
1,1301,61202,665
1,1301,61203,666
1,1301,61204,667
1,1301,61205,671
1,1301,61206,673
1,1301,61207,866
1,1301,63723,540
1,1301,63724,561
1,1301,63725,563
1,1301,63726,568
1,1301,63727,911
1,1301,66555,569
1,1301,68035,574
1,1301,68808,501 501
1,1301,68821,501 118
1,1301,68822,501 413
1,1301,68823,501 564
1,1301,68824,508 413
1,1301,68825,564 564
1,1301,68862,564 501
1,1301,68958,508 564
1,1301,68968,508 501
1,1301,69780,501 866
1,1301,69781,901 866
1,1301,69795,503 866
1,1301,69935,000 000
1,1301,70156,506 501
1,1301,71150,503 501
1,1301,72297,503 564
1,1301,72382,618 564
1,1301,73645,631 564
1,1301,73950,501 467
1,1301,73951,501 868
1,1301,73952,631 501
1,1301,74444,570 574
1,1301,74458,570 501
1,1301,74481,504 512
1,1301,74527,501 218
1,1301,74547,501 512
1,1301,74548,508 512
1,1301,74590,503 868
1,1301,75011,501 503
1,1301,75016,503 503
1,1301,75090,506 506
1,1301,75120,610 501
1,1301,75150,610 866
1,1301,75218,501 574
1,1301,75231,574 574
1,1301,75253,506 866
1,1301,75271,622 574
1,1301,75273,508 866
1,1301,76171,631 631
1,1301,76706,503 574
1,1301,76762,564 413
1,1301,77087,583 501
1,1301,79101,583 583
1,1301,79447,631 512
1,1301,79503,868 868
1,1301,84090,583 574
1,1301,84784,656 501
1,1301,85101,508 508
1,1301,85450,504 504
1,1301,85588,504 501
1,1301,86644,581 501
1,1301,87681,618 501
1,1301,88041,666 501
1,1301,89540,589 589
1,1301,89541,610 610
1,1301,89710,618 618
1,1301,90143,505 505
1,1301,91581,574 501
1,1301,91747,501 106
1,1301,91763,564 866
1,1301,91872,631 866
1,1301,92338,589 501
1,1301,97858,155 155
1,1301,103042,501 504
1,1301,103358,564 504
1,1301,103954,503 504
1,1301,104244,570 503
1,1301,104279,504 866
1,1301,105796,574 503
1,1301,105948,515 501
1,1301,106644,577 503
1,1301,106679,621 621
1,1301,106763,583 866
1,1301,110744,501 518
1,1301,110818,701 501
1,1301,110819,701 701
1,1301,111784,701 574
1,1301,112384,050 050
1,1301,113135,570 467
1,1301,113417,574 467
1,1301,113722,501 629
1,1301,114491,505 574
1,1301,115640,051 574
1,1301,115806,501 652
1,1301,115959,501 509
1,1301,116174,501 594
1,1301,116335,517 517
1,1301,116866,510 574
1,1301,117017,502 501
1,1301,117018,505 501
1,1301,117108,501 439
1,1301,117194,517 501
1,1301,117249,501 860
1,1301,117615,510 501
1,1301,117624,001 501
1,1301,117630,106 106
1,1301,117686,501 533
1,1301,117693,555 501
1,1301,119281,501 129
1,1301,119385,632 501
1,1301,119624,501 622
1,1301,119630,501 192
1,1301,119662,500 500
1,1301,120449,500 666
1,1301,120457,005 501
1,1301,121815,217 501
1,1301,122318,201 501
1,1301,122319,901 501
1,1301,122367,501 550
1,1301,122395,201 201
1,1301,122582,634 634
1,1301,122597,333 501
1,1301,122614,901 901
1,1301,122844,638 501
1,1301,122866,638 638
1,1301,122915,801 501
1,1301,122930,801 801
1,1301,122957,050 501
1,1301,122977,866 501
1,1301,122978,866 866
1,1301,123269,001 001
1,1301,123326,200 501
1,1301,123327,501 283
1,1301,123535,201 866
1,1301,123912,217 217
1,1301,123969,217 866
1,1301,123970,303 501
1,1301,124018,301 301
1,1301,124032,301 501
1,1301,124150,510 510
1,1301,124386,201 574
1,1301,124449,501 551
1,1301,124467,551 551
1,1301,124468,917 501
1,1301,124526,682 682
1,1301,124528,550 574
1,1301,124532,201 629
1,1301,124538,501 201
1,1301,124557,347 501
1,1301,124614,218 218
1,1301,124716,217 875
1,1301,124811,051 501
1,1301,124812,502 502
1,1301,124819,205 205
1,1301,124827,601 601
1,1301,125027,270 270
1,1301,125028,509 509
1,1301,125031,503 901
1,1301,125065,501 901
1,1301,125096,203 203
1,1301,125194,501 638
1,1301,125290,274 501
1,1301,125381,275 501
1,1301,125503,020 020
1,1301,125504,511 501
1,1301,125555,280 501
1,1301,125559,357 501
1,1301,125568,313 501
1,1301,125621,662 501
1,1301,125849,577 192
1,1301,126246,501 875
1,1301,126247,503 509
1,1301,126504,501 528
1,1301,126517,501 530
1,1301,126534,501 536
1,1301,126572,501 292
1,1301,126718,051 051
1,1301,126737,570 192
1,1301,126763,112 501
1,1301,126794,210 501
1,1301,126799,203 501
1,1301,127298,503 201
1,1301,127326,112 112
1,1301,127428,113 113
1,1301,127429,113 501
1,1301,127445,403 574
1,1301,127470,401 501
1,1301,127518,599 501
1,1301,127529,504 574
1,1301,127593,005 005
1,1301,127606,501 527
1,1301,127709,511 511
1,1301,127754,101 101
1,1301,127755,721 721
1,1301,127761,900 501
1,1301,127824,530 501
1,1301,127840,660 660
1,1301,128008,201 518
1,1301,128013,703 703
1,1301,128024,570 638
1,1301,128030,509 501
1,1301,128032,520 501
1,1301,128070,574 192
1,1301,128181,055 501
1,1301,128306,106 501
1,1301,128307,110 501
1,1301,128308,150 501
1,1301,128309,580 501
1,1301,128310,601 501
1,1301,128332,620 501
1,1301,128333,620 620
1,1301,128334,630 501
1,1301,128335,660 501
1,1301,128336,670 501
1,1301,128337,670 670
1,1301,128338,680 501
1,1301,128341,690 501
1,1301,128342,710 501
1,1301,128355,215 501
1,1301,128356,291 501
1,1301,128359,640 501
1,1301,128364,501 288
1,1301,128365,901 288
1,1301,128381,218 288
1,1301,128382,868 288
1,1301,128383,875 288
1,1301,128392,501 407
1,1301,128393,511 288
1,1301,128394,501 217
1,1301,128402,557 501
1,1301,129229,214 501
1,1301,129237,551 501
1,1301,129313,218 501
1,1301,129314,229 501
1,1301,129315,312 501
1,1301,129316,321 501
1,1301,129317,329 501
1,1301,129418,703 501
1,1301,129870,238 501
1,1301,129871,512 501
1,1301,130663,277 501
1,1301,130664,323 501
1,1301,130665,378 501
1,1301,131914,501 567
1,1301,132627,520 520
1,1301,132903,501 161
1,1301,133048,501 556
1,1301,133096,201 218
1,1301,133097,901 218
1,1301,133169,055 055
1,1301,133213,503 218
1,1301,133273,903 501
1,1301,133351,270 501
1,1301,133455,501 514
1,1301,133456,631 514
1,1301,133463,201 514
1,1301,133464,901 514
1,1301,135242,514 514
1,1301,135245,631 218
1,1301,136390,503 514
1,1301,137338,503 638
1,1301,137445,534 534
1,1301,137455,514 501
1,1301,137840,401 401
1,1301,137841,570 161
1,1301,138018,528 528
1,1301,139389,210 210
1,1301,139437,501 308
1,1301,139500,450 450
1,1301,139610,293 293
1,1301,139623,910 910
1,1301,139657,591 591
1,1301,139719,090 501
1,1301,140175,406 501
1,1301,140201,557 557
1,1301,140213,563 563
1,1301,142188,589 613
1,1301,142250,501 563
1,1301,142386,642 642
1,1301,142395,568 568
1,1301,142419,500 501
1,1301,142488,591 501
1,1301,142558,536 501
1,1301,142559,685 501
1,1301,142564,572 501
1,1301,142565,762 501
1,1301,142578,910 501
1,1301,142610,515 515
1,1301,142656,054 054
1,1301,142664,516 516
1,1301,142665,662 662
1,1301,142843,590 590
1,1301,142865,567 567
1,1301,142866,622 622
1,1301,142868,673 673
1,1301,143162,105 105
1,1301,143163,105 501
1,1301,143166,550 501
1,1301,143171,556 556
1,1301,143184,512 512
1,1301,143231,518 518
1,1301,143232,524 524
1,1301,143233,530 530
1,1301,143234,533 533
1,1301,143235,537 537
1,1301,143236,538 538
1,1301,143237,553 553
1,1301,143238,558 558
1,1301,143239,569 569
1,1301,143240,579 579
1,1301,143241,584 584
1,1301,143242,588 588
1,1301,143243,613 613
1,1301,143244,653 653
1,1301,143245,656 656
1,1301,143246,685 685
1,1301,143266,535 535
1,1301,143267,652 652
1,1301,143285,556 501
1,1301,143313,593 593
1,1301,143406,907 501
1,1301,143645,521 521
1,1301,143646,527 527
1,1301,143647,545 545
1,1301,143648,594 594
1,1301,143649,657 657
1,1301,143650,693 693
1,1302,13557,000
1,1302,14179,501
1,1302,14180,610
1,1302,14181,618
1,1302,14269,508
1,1302,14621,515
1,1302,24660,522
1,1302,24661,631
1,1302,24708,503
1,1302,25433,930
1,1302,25498,901
1,1302,38251,512
1,1302,38252,516
1,1302,38253,518
1,1302,38254,520
1,1302,38255,521
1,1302,38256,524
1,1302,38257,525
1,1302,38258,527
1,1302,38259,528
1,1302,38260,529
1,1302,38261,533
1,1302,38262,534
1,1302,38263,535
1,1302,38264,536
1,1302,38265,537
1,1302,38266,538
1,1302,38267,540
1,1302,38268,541
1,1302,38269,545
1,1302,38270,550
1,1302,38271,551
1,1302,38272,552
1,1302,38273,553
1,1302,38274,555
1,1302,38275,556
1,1302,38276,557
1,1302,38277,558
1,1302,38278,611
1,1302,38279,622
1,1302,38280,656
1,1302,40314,651
1,1302,48251,514
1,1302,48252,561
1,1302,48759,526
1,1302,48760,667
1,1302,50278,621
1,1302,50279,650
1,1302,50683,563
1,1302,50684,904
1,1302,51867,539
1,1302,51868,616
1,1302,51869,666
1,1302,51870,922
1,1302,52796,613
1,1302,52797,660
1,1302,52798,902
1,1302,52835,562
1,1302,52836,673
1,1302,52837,903
1,1302,52838,925
1,1302,54520,509
1,1302,55734,566
1,1302,55735,652
1,1302,55736,665
1,1302,55885,669
1,1302,56354,657
1,1302,56355,659
1,1302,57515,530
1,1302,57516,547
1,1302,57517,564
1,1302,57518,565
1,1302,57519,614
1,1302,57520,630
1,1302,57521,653
1,1302,57522,662
1,1302,57523,671
1,1302,57524,680
1,1302,59082,511
1,1302,59517,936
1,1302,59795,905
1,1302,59796,906
1,1302,59797,907
1,1302,59798,923
1,1302,59799,924
1,1302,59800,927
1,1302,59801,928
1,1302,59802,929
1,1302,59803,931
1,1302,59804,937
1,1302,61306,926
1,1302,61307,932
1,1302,61308,933
1,1302,62884,568
1,1302,63790,560
1,1302,66273,569
1,1302,67189,567
1,1302,68542,570
1,1302,69643,705
1,1302,69989,918
1,1302,71668,617
1,1302,72416,506
1,1302,72417,510
1,1302,72418,601
1,1302,72419,866
1,1302,74823,201
1,1302,75005,507
1,1302,75985,576
1,1302,76004,580
1,1302,76056,517
1,1302,76515,583
1,1302,76665,123
1,1302,76764,504
1,1302,83571,523
1,1302,83992,513
1,1302,84157,502
1,1302,85463,005
1,1302,85468,701
1,1302,86411,589
1,1302,86539,001
1,1302,86575,581
1,1302,88057,600
1,1302,89415,548
1,1302,89957,531
1,1302,89958,543
1,1302,91920,546
1,1302,93783,505
1,1302,95699,590
1,1302,100582,591
1,1302,104363,594
1,1302,104364,629
1,1302,104365,640
1,1302,104366,654
1,1302,104388,588
1,1302,104389,612
1,1302,106148,542
1,1302,106683,702
1,1302,106684,703
1,1302,106685,704
1,1302,112661,706
1,1302,116555,685
1,1302,116934,681
1,1302,117395,693
1,1302,117646,638
1,1302,117713,634
1,1302,119535,406
1,1302,119584,639
1,1302,121746,209
1,1302,121747,217
1,1302,121806,270
1,1302,122398,301
1,1302,122901,050
1,1302,122975,855
1,1302,124101,207
1,1302,124465,917
1,1302,124608,218
1,1302,124609,410
1,1302,124610,432
1,1302,125093,116
1,1302,125112,900
1,1302,125184,436
1,1302,125192,454
1,1302,125492,051
1,1302,125495,426
1,1302,125654,216
1,1302,125662,447
1,1302,125801,290
1,1302,125837,112
1,1302,125889,293
1,1302,125918,203
1,1302,126299,167
1,1302,126300,285
1,1302,126413,632
1,1302,126432,172
1,1302,126564,597
1,1302,126599,412
1,1302,126713,477
1,1302,126789,175
1,1302,126813,599
1,1302,126824,105
1,1302,126959,413
1,1302,127068,113
1,1302,127307,205
1,1302,127358,020
1,1302,127480,115
1,1302,127513,584
1,1302,127666,289
1,1302,128229,106
1,1302,128230,110
1,1302,128231,150
1,1302,128232,670
1,1302,128233,690
1,1302,128234,710
1,1302,128254,620
1,1302,129307,500
1,1302,129308,728
1,1302,132344,603
1,1302,132673,021
1,1302,135254,801
1,1302,137807,002
1,1302,139796,863
1,1302,142275,628
1,1302,142276,715
1,1302,142391,642
1,1302,142594,450
1,1302,142595,579
1,1302,142596,593
1,1302,142597,595
1,1302,142598,596
1,1303,13556,000
1,1303,14157,501
1,1303,14265,218
1,1303,14266,508
1,1303,14267,610
1,1303,14268,618
1,1303,24659,866
1,1303,25496,930
1,1303,25583,901
1,1303,32759,868
1,1303,33700,563
1,1303,38249,114
1,1303,38250,651
1,1303,50682,813
1,1303,55731,291
1,1303,55732,515
1,1303,57525,503
1,1303,57526,509
1,1303,57527,512
1,1303,57528,514
1,1303,57529,516
1,1303,57530,518
1,1303,57531,520
1,1303,57532,521
1,1303,57533,524
1,1303,57534,525
1,1303,57535,527
1,1303,57536,528
1,1303,57537,529
1,1303,57538,533
1,1303,57539,534
1,1303,57540,535
1,1303,57541,536
1,1303,57542,537
1,1303,57543,538
1,1303,57544,545
1,1303,57545,550
1,1303,57546,551
1,1303,57547,552
1,1303,57548,555
1,1303,57549,556
1,1303,57550,557
1,1303,57551,558
1,1303,57552,564
1,1303,57553,567
1,1303,57554,611
1,1303,57555,614
1,1303,57556,616
1,1303,57557,621
1,1303,57558,622
1,1303,57559,650
1,1303,57560,652
1,1303,57561,653
1,1303,57562,656
1,1303,57563,657
1,1303,57564,659
1,1303,57565,660
1,1303,57566,662
1,1303,57567,665
1,1303,57568,666
1,1303,57569,671
1,1303,57570,673
1,1303,57571,907
1,1303,59790,904
1,1303,59791,906
1,1303,59792,925
1,1303,59793,927
1,1303,59794,937
1,1303,61287,504
1,1303,61288,506
1,1303,61289,507
1,1303,61290,510
1,1303,61291,517
1,1303,61292,519
1,1303,61293,522
1,1303,61294,526
1,1303,61295,531
1,1303,61296,532
1,1303,61297,548
1,1303,61298,566
1,1303,61299,613
1,1303,61300,664
1,1303,61301,667
1,1303,61302,902
1,1303,61303,905
1,1303,61304,923
1,1303,61305,924
1,1303,62883,568
1,1303,63787,553
1,1303,66145,002
1,1303,66146,004
1,1303,66147,006
1,1303,66148,007
1,1303,66149,010
1,1303,66150,012
1,1303,66151,013
1,1303,66152,017
1,1303,66153,019
1,1303,66154,021
1,1303,66155,022
1,1303,66156,024
1,1303,66157,025
1,1303,66158,026
1,1303,66159,030
1,1303,66160,031
1,1303,66161,032
1,1303,66162,034
1,1303,66163,043
1,1303,66164,044
1,1303,66165,046
1,1303,66166,048
1,1303,66167,049
1,1303,66168,101
1,1303,66169,103
1,1303,66170,106
1,1303,66171,107
1,1303,66172,117
1,1303,66173,118
1,1303,66174,122
1,1303,66175,133
1,1303,66176,137
1,1303,66177,145
1,1303,66178,190
1,1303,66179,194
1,1303,66180,262
1,1303,66181,288
1,1303,66182,411
1,1303,66183,972
1,1303,67045,001
1,1303,67046,003
1,1303,67047,005
1,1303,67048,008
1,1303,67049,009
1,1303,67050,011
1,1303,67051,014
1,1303,67052,015
1,1303,67053,016
1,1303,67054,018
1,1303,67055,020
1,1303,67056,023
1,1303,67057,028
1,1303,67058,036
1,1303,67059,037
1,1303,67060,040
1,1303,67061,041
1,1303,67062,042
1,1303,67063,045
1,1303,67064,047
1,1303,67065,050
1,1303,67066,052
1,1303,67067,053
1,1303,67068,054
1,1303,67069,055
1,1303,67070,057
1,1303,67071,059
1,1303,67072,060
1,1303,67073,061
1,1303,67074,063
1,1303,67075,064
1,1303,67076,065
1,1303,67077,068
1,1303,67078,070
1,1303,67079,071
1,1303,67080,072
1,1303,67081,073
1,1303,67082,076
1,1303,67083,077
1,1303,67084,078
1,1303,67085,079
1,1303,67086,082
1,1303,67087,083
1,1303,67088,084
1,1303,67089,089
1,1303,67090,091
1,1303,67091,092
1,1303,67092,093
1,1303,67093,094
1,1303,67094,095
1,1303,67095,096
1,1303,67096,098
1,1303,67097,099
1,1303,67098,100
1,1303,67099,102
1,1303,67100,104
1,1303,67101,105
1,1303,67102,108
1,1303,67103,109
1,1303,67104,115
1,1303,67105,116
1,1303,67106,119
1,1303,67107,120
1,1303,67108,121
1,1303,67109,123
1,1303,67110,124
1,1303,67111,125
1,1303,67112,127
1,1303,67113,128
1,1303,67114,129
1,1303,67115,132
1,1303,67116,138
1,1303,67117,143
1,1303,67118,144
1,1303,67119,146
1,1303,67120,147
1,1303,67121,150
1,1303,67122,152
1,1303,67123,156
1,1303,67124,163
1,1303,67125,164
1,1303,67126,165
1,1303,67127,166
1,1303,67128,167
1,1303,67129,168
1,1303,67130,171
1,1303,67131,172
1,1303,67132,173
1,1303,67133,174
1,1303,67134,175
1,1303,67135,176
1,1303,67136,179
1,1303,67137,184
1,1303,67138,186
1,1303,67139,188
1,1303,67140,191
1,1303,67141,198
1,1303,67142,208
1,1303,67143,209
1,1303,67144,210
1,1303,67145,211
1,1303,67146,212
1,1303,67147,213
1,1303,67148,249
1,1303,67149,356
1,1303,67150,362
1,1303,67151,377
1,1303,67152,401
1,1303,67153,405
1,1303,67154,413
1,1303,67155,418
1,1303,67156,490
1,1303,67157,502
1,1303,67158,569
1,1303,67159,579
1,1303,67160,591
1,1303,67161,597
1,1303,67162,601
1,1303,67163,663
1,1303,67164,694
1,1303,67165,721
1,1303,67166,756
1,1303,67167,782
1,1303,67168,792
1,1303,67169,805
1,1303,67170,812
1,1303,67171,817
1,1303,67172,825
1,1303,67173,839
1,1303,67174,899
1,1303,67175,981
1,1303,67176,994
1,1303,67520,027
1,1303,67521,033
1,1303,67522,081
1,1303,67523,214
1,1303,67524,787
1,1303,67525,858
1,1303,68166,029
1,1303,68167,035
1,1303,68168,051
1,1303,68169,056
1,1303,68170,058
1,1303,68171,062
1,1303,68172,066
1,1303,68173,067
1,1303,68174,085
1,1303,68175,087
1,1303,68176,088
1,1303,68177,090
1,1303,68178,097
1,1303,68179,110
1,1303,68180,111
1,1303,68181,112
1,1303,68182,113
1,1303,68183,134
1,1303,68184,135
1,1303,68185,139
1,1303,68186,140
1,1303,68187,142
1,1303,68188,159
1,1303,68189,160
1,1303,68190,170
1,1303,68191,177
1,1303,68192,178
1,1303,68193,180
1,1303,68194,181
1,1303,68195,185
1,1303,68196,187
1,1303,68197,215
1,1303,68198,216
1,1303,68199,228
1,1303,68200,253
1,1303,68201,260
1,1303,68202,292
1,1303,68203,296
1,1303,68204,301
1,1303,68205,319
1,1303,68206,337
1,1303,68207,364
1,1303,68208,389
1,1303,68209,434
1,1303,68210,435
1,1303,68211,598
1,1303,68212,600
1,1303,68213,641
1,1303,68214,648
1,1303,68215,655
1,1303,68216,707
1,1303,68217,826
1,1303,68218,848
1,1303,69838,406
1,1303,69938,445
1,1303,69956,945
1,1303,71654,574
1,1303,72446,620
1,1303,105585,201
1,1303,106102,583
1,1303,112634,856
1,1303,113828,589
1,1303,119277,638
1,1303,124980,410
1,1303,127578,875
1,1303,127766,497
1,1303,127778,570
1,1303,128446,270
1,1303,129058,701
1,1303,139085,918
1,1303,142186,505
1,1303,143156,202
1,1303,143198,687
1,1303,143409,293
1,1303,143734,900
1,1304,13597,000
1,1304,14176,501
1,1304,14177,610
1,1304,14178,618
1,1304,14272,218
1,1304,14273,508
1,1304,24662,866
1,1304,24707,503
1,1304,25497,930
1,1304,25584,901
1,1304,32760,868
1,1304,33701,563
1,1304,33923,522
1,1304,38281,114
1,1304,38282,651
1,1304,50685,515
1,1304,50686,813
1,1304,55733,291
1,1304,57469,509
1,1304,57470,512
1,1304,57471,514
1,1304,57472,516
1,1304,57473,518
1,1304,57474,520
1,1304,57475,521
1,1304,57476,524
1,1304,57477,525
1,1304,57478,527
1,1304,57479,528
1,1304,57480,529
1,1304,57481,533
1,1304,57482,534
1,1304,57483,535
1,1304,57484,536
1,1304,57485,537
1,1304,57486,538
1,1304,57487,545
1,1304,57488,550
1,1304,57489,551
1,1304,57490,552
1,1304,57491,555
1,1304,57492,556
1,1304,57493,557
1,1304,57494,558
1,1304,57495,564
1,1304,57496,567
1,1304,57497,611
1,1304,57498,614
1,1304,57499,616
1,1304,57500,621
1,1304,57501,622
1,1304,57502,650
1,1304,57503,652
1,1304,57504,653
1,1304,57505,656
1,1304,57506,657
1,1304,57507,659
1,1304,57508,660
1,1304,57509,662
1,1304,57510,665
1,1304,57511,666
1,1304,57512,671
1,1304,57513,673
1,1304,57514,907
1,1304,59805,902
1,1304,59806,904
1,1304,59807,905
1,1304,59808,906
1,1304,59809,923
1,1304,59810,924
1,1304,59811,925
1,1304,59812,927
1,1304,59813,928
1,1304,59814,931
1,1304,59815,937
1,1304,61309,504
1,1304,61310,506
1,1304,61311,507
1,1304,61312,510
1,1304,61313,517
1,1304,61314,519
1,1304,61315,526
1,1304,61316,531
1,1304,61317,532
1,1304,61318,541
1,1304,61319,548
1,1304,61320,553
1,1304,61321,562
1,1304,61322,566
1,1304,61323,613
1,1304,61324,664
1,1304,61325,667
1,1304,62885,568
1,1304,62886,630
1,1304,62887,680
1,1304,63788,539
1,1304,63789,560
1,1304,66184,002
1,1304,66185,004
1,1304,66186,006
1,1304,66187,007
1,1304,66188,010
1,1304,66189,012
1,1304,66190,013
1,1304,66191,017
1,1304,66192,019
1,1304,66193,021
1,1304,66194,022
1,1304,66195,024
1,1304,66196,025
1,1304,66197,026
1,1304,66198,030
1,1304,66199,031
1,1304,66200,032
1,1304,66201,034
1,1304,66202,043
1,1304,66203,044
1,1304,66204,046
1,1304,66205,048
1,1304,66206,049
1,1304,66207,101
1,1304,66208,103
1,1304,66209,106
1,1304,66210,107
1,1304,66211,117
1,1304,66212,118
1,1304,66213,122
1,1304,66214,133
1,1304,66215,137
1,1304,66216,145
1,1304,66217,190
1,1304,66218,194
1,1304,66219,262
1,1304,66220,288
1,1304,66221,411
1,1304,66222,972
1,1304,67190,001
1,1304,67191,003
1,1304,67192,005
1,1304,67193,008
1,1304,67194,009
1,1304,67195,011
1,1304,67196,014
1,1304,67197,015
1,1304,67198,016
1,1304,67199,018
1,1304,67200,020
1,1304,67201,023
1,1304,67202,028
1,1304,67203,036
1,1304,67204,037
1,1304,67205,040
1,1304,67206,041
1,1304,67207,042
1,1304,67208,045
1,1304,67209,047
1,1304,67210,050
1,1304,67211,052
1,1304,67212,053
1,1304,67213,054
1,1304,67214,055
1,1304,67215,057
1,1304,67216,059
1,1304,67217,060
1,1304,67218,061
1,1304,67219,063
1,1304,67220,064
1,1304,67221,065
1,1304,67222,068
1,1304,67223,070
1,1304,67224,071
1,1304,67225,072
1,1304,67226,073
1,1304,67227,076
1,1304,67228,077
1,1304,67229,078
1,1304,67230,079
1,1304,67231,082
1,1304,67232,083
1,1304,67233,084
1,1304,67234,089
1,1304,67235,091
1,1304,67236,092
1,1304,67237,093
1,1304,67238,094
1,1304,67239,095
1,1304,67240,096
1,1304,67241,098
1,1304,67242,099
1,1304,67243,100
1,1304,67244,102
1,1304,67245,104
1,1304,67246,105
1,1304,67247,108
1,1304,67248,109
1,1304,67249,115
1,1304,67250,116
1,1304,67251,119
1,1304,67252,120
1,1304,67253,121
1,1304,67254,123
1,1304,67255,124
1,1304,67256,125
1,1304,67257,127
1,1304,67258,128
1,1304,67259,129
1,1304,67260,132
1,1304,67261,138
1,1304,67262,143
1,1304,67263,144
1,1304,67264,146
1,1304,67265,147
1,1304,67266,150
1,1304,67267,152
1,1304,67268,156
1,1304,67269,163
1,1304,67270,164
1,1304,67271,165
1,1304,67272,166
1,1304,67273,167
1,1304,67274,168
1,1304,67275,171
1,1304,67276,172
1,1304,67277,173
1,1304,67278,174
1,1304,67279,175
1,1304,67280,176
1,1304,67281,179
1,1304,67282,184
1,1304,67283,186
1,1304,67284,188
1,1304,67285,191
1,1304,67286,198
1,1304,67287,208
1,1304,67288,209
1,1304,67289,210
1,1304,67290,211
1,1304,67291,212
1,1304,67292,213
1,1304,67293,249
1,1304,67294,356
1,1304,67295,362
1,1304,67296,377
1,1304,67297,401
1,1304,67298,405
1,1304,67299,413
1,1304,67300,418
1,1304,67301,490
1,1304,67302,502
1,1304,67303,540
1,1304,67304,547
1,1304,67305,561
1,1304,67306,569
1,1304,67307,579
1,1304,67308,591
1,1304,67309,597
1,1304,67310,601
1,1304,67311,631
1,1304,67312,663
1,1304,67313,694
1,1304,67314,721
1,1304,67315,756
1,1304,67316,782
1,1304,67317,792
1,1304,67318,805
1,1304,67319,812
1,1304,67320,817
1,1304,67321,825
1,1304,67322,839
1,1304,67323,899
1,1304,67324,981
1,1304,67325,994
1,1304,67526,027
1,1304,67527,033
1,1304,67528,081
1,1304,67529,214
1,1304,67530,787
1,1304,67531,858
1,1304,68219,029
1,1304,68220,035
1,1304,68221,051
1,1304,68222,056
1,1304,68223,058
1,1304,68224,062
1,1304,68225,066
1,1304,68226,067
1,1304,68227,085
1,1304,68228,087
1,1304,68229,088
1,1304,68230,090
1,1304,68231,097
1,1304,68232,110
1,1304,68233,111
1,1304,68234,112
1,1304,68235,113
1,1304,68236,134
1,1304,68237,135
1,1304,68238,139
1,1304,68239,140
1,1304,68240,142
1,1304,68241,159
1,1304,68242,160
1,1304,68243,170
1,1304,68244,177
1,1304,68245,178
1,1304,68246,180
1,1304,68247,181
1,1304,68248,185
1,1304,68249,187
1,1304,68250,215
1,1304,68251,216
1,1304,68252,228
1,1304,68253,253
1,1304,68254,260
1,1304,68255,292
1,1304,68256,296
1,1304,68257,301
1,1304,68258,319
1,1304,68259,337
1,1304,68260,364
1,1304,68261,389
1,1304,68262,434
1,1304,68263,435
1,1304,68264,530
1,1304,68265,598
1,1304,68266,600
1,1304,68267,641
1,1304,68268,648
1,1304,68269,655
1,1304,68270,707
1,1304,68271,826
1,1304,68272,848
1,1304,68546,570
1,1304,69644,511
1,1304,69645,705
1,1304,69839,406
1,1304,69939,445
1,1304,69957,945
1,1304,69990,918
1,1304,71653,574
1,1304,72447,620
1,1304,74824,201
1,1304,75987,565
1,1304,75988,576
1,1304,76005,580
1,1304,76516,583
1,1304,83572,523
1,1304,83993,513
1,1304,85482,701
1,1304,86412,589
1,1304,86572,581
1,1304,89956,543
1,1304,91921,546
1,1304,93784,505
1,1304,95700,590
1,1304,104356,594
1,1304,104357,629
1,1304,104358,640
1,1304,104359,654
1,1304,104392,588
1,1304,104393,612
1,1304,106147,542
1,1304,106686,702
1,1304,106687,703
1,1304,106688,704
1,1304,112666,856
1,1304,112696,706
1,1304,116525,685
1,1304,116933,681
1,1304,117394,693
1,1304,117645,638
1,1304,117730,634
1,1304,119583,639
1,1304,121745,217
1,1304,122312,270
1,1304,124100,207
1,1304,124464,917
1,1304,124605,410
1,1304,124606,432
1,1304,125113,900
1,1304,125190,436
1,1304,125193,454
1,1304,125497,426
1,1304,125661,447
1,1304,125800,290
1,1304,125888,293
1,1304,125919,203
1,1304,126298,285
1,1304,126412,632
1,1304,126712,477
1,1304,126812,599
1,1304,127512,584
1,1304,127580,875
1,1304,127665,289
1,1304,127768,497
1,1304,128225,205
1,1304,128226,670
1,1304,128227,690
1,1304,128228,710
1,1304,129305,500
1,1304,129306,728
1,1304,130600,636
1,1304,132343,603
1,1304,135255,801
1,1304,139795,863
1,1304,142273,628
1,1304,142274,715
1,1304,142390,642
1,1304,142599,450
1,1304,142600,593
1,1304,142601,595
1,1304,142602,596
1,1304,143157,202
1,1304,143201,687
1,1304,143590,669
1,1305,13555,522
1,1305,14141,501
1,1305,14142,508
1,1305,14143,515
1,1305,14200,610
1,1305,14201,618
1,1305,17286,503
1,1305,24861,901
1,1305,25414,930
1,1305,31525,631
1,1306,13561,000
1,1306,42688,501
1,1306,42689,503
